class_exam_cd,exam_id,uni_name,unit_id,subject_name,subject_id,chapter_name,chapter_id,topic_id,topic_name,topic_priority,topic_sequence
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Ionic Equilibrium,283,3353,Solubility Equilibria of Sparingly Soluble Salts,3,3
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Ionic Equilibrium,283,3354,"Acids, Bases and Salts",7,4
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Ionic Equilibrium,283,3355,Ionic Product of Water,6,5
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Ionic Equilibrium,283,3356,pH Scale and its applications,4,6
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Ionic Equilibrium,283,3357,Buffer Solutions and its applications,2,7
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Ionic Equilibrium,283,3358,Hydrolysis of Salts and pH calculation of their Solutions,1,8
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3359,States of Matter,10,1
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3360,Measurable Properties of Gases,11,2
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3361,Intermolecular Forces,9,2
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3362,Gaseous Laws and Ideal Gas Equation,4,3
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3363,Dalton's Law of Partial Pressure,3,4
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3364,Kinetic Theory of Gases and Molecular Speeds,1,5
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3365,Real Gas,5,6
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3366,Compressibility Factor,6,7
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3367,Van Der Waals Equation and its various forms,7,8
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3368,Liquefaction of Gases and its applications,8,9
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,States of Matter: Gases and Liquids,281,3369,Vapour Pressure of Liquid,2,10
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3371,Basics of Equilibrium,9,1
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3372,Types of Equilibrium,8,2
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3373,Equilibrium in Physical Processes,7,3
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3374,Chemical Equilibrium and its properties,6,4
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3375,Law of Chemical Equilibrium and Equilibrium Constants,4,5
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3376,Equilibrium Constants and its application,3,6
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3377,Application of Equilibrium Constant,5,7
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3378,Le chatelier's principle,2,8
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Chemical Equilibrium,282,3379,Thermodynamics of Equilibrium and its applications,1,9
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Redox Reactions,279,3380,Redox Reactions and its types,8,1
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Redox Reactions,279,3381,Oxidation and Reduction,7,2
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Redox Reactions,279,3382,Calculation of Oxidation Number,5,3
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Redox Reactions,279,3383,Types of Redox Reactions,6,4
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Redox Reactions,279,3384,Balancing of Redox Reactions,3,5
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Redox Reactions,279,3385,Redox Reactions and and its applications in Titration,1,6
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Redox Reactions,279,3386,Redox Reactions and Electrode Processes,2,7
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Redox Reactions,279,3387,Equivalent Concept,4,8
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3388,Models of Atoms,9,1
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3389,Discovery of electrons. protons and neutrons,8,2
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3390,Electromagnetic Radiation and its nature,7,3
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3391,Electromagnetic Spectrum,6,4
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3392,Particle Nature of Light,5,5
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3393,Photoelectric Effect and its applications,4,6
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3394,Bohr's Model for Hydrogen Atom,2,7
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3395,Quantum Mechanical Model of the Atom,1,8
JEE,1,Physical Chemistry(PC-1),13,Chemistry,3,Structure of Atom,280,3396,Rules for filling of Electrons in Orbitals,3,9
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Environmental Chemistry,263,3397,Environmental Pollution,2,1
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Environmental Chemistry,263,3398,Atmospheric Pollution,3,2
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Environmental Chemistry,263,3399,Water Pollution,4,3
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Environmental Chemistry,263,3400,Soil Pollution,5,4
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Environmental Chemistry,263,3401,Industrial Waste,6,5
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Environmental Chemistry,263,3402,Techniques to Control Environmental Pollution,7,6
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Environmental Chemistry,263,3403,Green Chemistry,1,7
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Classification of Elements and Periodicity in Properties,258,3404,History of The Periodic Table,9,1
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Classification of Elements and Periodicity in Properties,258,3405,Classification of Periodic Table,8,2
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Classification of Elements and Periodicity in Properties,258,3406,Modern Periodic Law,7,3
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Classification of Elements and Periodicity in Properties,258,3407,Electronic Configurations and Types of Elements in Periodic Table,1,4
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Classification of Elements and Periodicity in Properties,258,3408,Periodic Trends,2,5
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Classification of Elements and Periodicity in Properties,258,3409,Radius and Its Types,3,6
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Classification of Elements and Periodicity in Properties,258,3410,Ionization Enthalpy and its Applications,6,7
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3411,Octet Rule,9,1
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3412,Covalent Bonding,8,2
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3413,Ionic Bond,7,3
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3414,Bond Parameters and its applications,5,4
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3415,Dipole Moment,6,5
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3416,Hydrogen Bonding and its Application,4,6
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3417,Hybridisation and its Applications,1,7
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3418,The Valence Shell Electron Pair Repulsion (VSEPR) Theory,2,8
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Chemical Bonding and Molecular Structure,259,3419,Molecular Orbital Theory (MOT) and its applications,3,9
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3420,Introduction of Group 13 Elements,8,1
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3421,Physical Properties of Group 13 Elements,6,2
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3422,Chemical Properties of Group 13 Elements,1,3
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3423,Important Compounds of Group 13 Elements,4,4
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3424,Uses of Group 13 and 14 Elements,9,5
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3425,Introduction of Group 14 Elements,7,6
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3426,Physical Properties of Group 14 Elements,5,7
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3427,Chemical Properties of Group 14 Elements,2,8
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The P-Block elements (Group 13 and 14),262,3428,Important Compounds of Group 14 Elements,3,9
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The s-Block Elements,261,3430,Chemical Properties of Group 1 Elements,2,1
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The s-Block Elements,261,3431,Uses of Group 1 and 2 Elements,8,2
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The s-Block Elements,261,3432,Important Compounds of Group 1 Elements,4,3
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The s-Block Elements,261,3433,Anomalous Properties of Lithium and Beryllium,5,4
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The s-Block Elements,261,3434,General Introduction of Group 2 Elements,7,5
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The s-Block Elements,261,3435,Physical Properties of Group 2 Elements,6,6
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The s-Block Elements,261,3436,Chemical Properties of Group 2 Elements,1,7
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,The s-Block Elements,261,3437,Important Compounds of Group 2 Elements,3,8
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Hydrogen,260,3440,Properties of Hydrogen,1,1
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Hydrogen,260,3441,Dihydrogen and its preparation,2,2
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Hydrogen,260,3443,Hydrides,3,3
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Hydrogen,260,3444,Water- Structure and Properties,4,4
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Hydrogen,260,3445,Hard and Soft Water,7,5
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Hydrogen,260,3446,Heavy Water,6,6
JEE,1,Inorganic Chemistry(IOC-1),1,Chemistry,3,Hydrogen,260,3447,Hydrogen Peroxide and its uses,5,7
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Environmental Chemistry,365,3965,Environmental Pollution,2,1
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Environmental Chemistry,365,3966,Atmospheric Pollution,3,2
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Environmental Chemistry,365,3967,Water Pollution,4,3
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Environmental Chemistry,365,3968,Soil Pollution,5,4
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Environmental Chemistry,365,3969,Industrial Waste,6,5
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Environmental Chemistry,365,3970,Techniques to Control Environmental Pollution,7,6
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Environmental Chemistry,365,3971,Green Chemistry,1,7
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3972,History of The Periodic Table,9,1
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3973,Classification of Periodic Table,8,2
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3974,Modern Periodic Law,7,3
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3975,Electronic Configurations and Types of Elements in Periodic Table,1,4
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3976,Periodic Trends,2,5
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3977,Radius and Its Types,3,6
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3978,Ionization Enthalpy and its Applications,6,7
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3979,Electron Gain Enthalpy and its Applications,5,8
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Classification of Elements and Periodicity in Properties,360,3980,Electronegativity and its Applications,4,1
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3981,Octet Rule,9,1
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3982,Covalent Bonding,8,2
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3983,Ionic Bond,7,3
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3984,Bond Parameters and its applications,5,4
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3985,Dipole Moment,6,5
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3986,Hydrogen Bonding and its Application,4,6
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3987,Hybridisation and its Applications,1,7
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3988,The Valence Shell Electron Pair Repulsion (VSEPR) Theory,2,8
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Chemical Bonding and Molecular Structure,361,3989,Molecular Orbital Theory (MOT) and its applications,3,9
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3990,Introduction of Group 13 Elements,8,1
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3991,Physical Properties of Group 13 Elements,6,2
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3992,Chemical Properties of Group 13 Elements,1,3
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3993,Important Compounds of Group 13 Elements,4,4
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3995,Introduction of Group 14 Elements,7,5
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3996,Physical Properties of Group 14 Elements,5,6
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3997,Chemical Properties of Group 14 Elements,2,7
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3998,Important Compounds of Group 14 Elements,3,8
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The P-Block elements (Group 13 and 14),364,3999,Uses of Group 13 and 14 Elements,9,3
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The s-Block Elements,363,4000,Chemical Properties of Group 1 Elements,2,1
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The s-Block Elements,363,4002,Important Compounds of Group 1 Elements,4,2
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The s-Block Elements,363,4003,Anomalous Properties of Lithium and Beryllium,5,3
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The s-Block Elements,363,4004,General Introduction of Group 2 Elements,7,4
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The s-Block Elements,363,4005,Physical Properties of Group 2 Elements,6,5
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The s-Block Elements,363,4006,Chemical Properties of Group 2 Elements,1,6
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The s-Block Elements,363,4007,Important Compounds of Group 2 Elements,3,7
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,The s-Block Elements,363,4008,Uses of Group 1 and 2 Elements,8,8
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Hydrogen,362,4010,Properties of Hydrogen,1,1
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Hydrogen,362,4011,Dihydrogen and its preparation,2,2
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Hydrogen,362,4013,Hydrides,3,3
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Hydrogen,362,4014,Water- Structure and Properties,4,4
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Hydrogen,362,4015,Hard and Soft Water,7,5
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Hydrogen,362,4016,Heavy Water,6,6
NEET,2,Inorganic Chemistry(IOC-1),34,Chemistry,3,Hydrogen,362,4017,Hydrogen Peroxide and its uses,5,7
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4018,Coordination Compounds and its Terminologies,9,1
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4019,Werner's Theory,7,2
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4020,Ligands and their type,8,3
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4021,Chelation and Stability in Coordination Compounds,6,4
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4022,Nomenclature of Coordination Compounds,5,5
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4023,Isomerism and its Types in Coordination Compounds,3,6
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4024,Valence Bond Theory,2,7
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4025,Crystal Field Theory,1,8
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4026,Stability in Coordination Compounds,4,9
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4027,Applications of Coordination Compounds,11,10
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Coordination Chemistry,366,4028,Metal Carbonyls,10,11
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4029,Introduction of d- and f-Block Elements,8,1
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4030,Properties of d-Block Elements,5,2
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4031,Important Compounds of Transition Metals,4,3
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4032,Introduction of Lanthanoids,6,4
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4033,Properties of Lanthanoids,1,5
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4034,Introduction of Actinoids,7,6
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4035,Properties of Actinoids,2,7
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4036,Lanthanoids and Actinoids,3,8
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,The d- and f-Block Elements,367,4037,d-Block and f-Block Elements Uses,9,9
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4038,p-Block Elements,13,1
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4039,Introduction of Group 15 Elements,9,2
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4040,Physical Properties of Group 15 Elements,5,3
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4041,Chemical Properties of Group 15 Elements,1,4
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4042,Important Compounds of Group 15 Elements,10,5
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4043,General Introduction of Group 16 Elements,10,5
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4044,Physical and Chemical Properties of Group 16 Elements,2,6
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4045,Important Compounds of Group 15 and 16 Elements,8,7
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4046,General Introduction of Group 17 Elements,11,8
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4047,Physical and Chemical Properties of Group 17 Elements,3,9
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4049,General Introduction of Group 18 Elements,12,11
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4050,Physical Properties of Group 18 Elements,6,12
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4051,Chemical Properties of Group 18 Elements,4,13
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4052,Important Compounds of Group 17 and 18 Elements,7,10
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,"The P-Block Elements (Group-15, 16, 17, 18)",368,4053,Uses of Group 17 and 18 Elements,14,14
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Metallurgy,369,4054,Occurrence of Elements,8,1
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Metallurgy,369,4055,Concentration of Ores,5,2
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Metallurgy,369,4056,Conversion of Ores into Oxide,6,3
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Metallurgy,369,4057,Thermodynamic and Electrochemical Principles in Metallurgy,1,4
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Metallurgy,369,4058,Ellingham Diagrams,2,5
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Metallurgy,369,4059,Reduction of the Ores,7,6
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Metallurgy,369,4060,Refining of the Ores,3,7
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Metallurgy,369,4061,Extraction of Important Elements,4,8
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Qualitative Analysis,370,4062,Basic Terminologies in Qualitative Analysis,4,1
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Qualitative Analysis,370,4063,Preliminary Test for Radicals,3,2
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Qualitative Analysis,370,4064,Systematic Analysis of Anionic Radicals,1,3
NEET,2,Inorganic Chemistry(IOC-2),35,Chemistry,3,Qualitative Analysis,370,4065,Systematic Analysis of Cationic Radicals,2,4
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4066,Introduction of Hydrocarbons,14,1
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4067,Preparation of Alkanes,6,2
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4068,Physical Properties of Alkanes,10,3
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4069,Chemical Properties of Alkanes,2,4
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4070,Preparation of Alkenes,7,5
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4071,Physical Properties of Alkenes,11,6
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4072,Chemical Properties of Alkenes,3,7
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4073,Preparation of Alkynes,8,8
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4074,Physical Properties of Alkynes,12,9
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4075,Chemical Properties of Alkynes,4,10
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4076,Introduction of Arenes or Aromatic Hydrocarbons,13,11
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4077,Preparation of Aromatic Hydrocarbons,5,12
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4078,Physical Properties of Aromatic Hydrocarbons,9,13
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Hydrocarbons,372,4079,Chemical Properties of Aromatic Hydrocarbons,1,14
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Organic Chemistry- Some Basic Principles and Techniques,371,4080,General Introduction of Organic Chemistry,18,1
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Organic Chemistry- Some Basic Principles and Techniques,371,4081,Concepts in Organic Reaction Mechanism,17,2
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Organic Chemistry- Some Basic Principles and Techniques,371,4082,Homolytic and Heterolytic Fission,16,3
NEET,2,Organic Chemistry(OC-1),36,Chemistry,3,Organic Chemistry- Some Basic Principles and Techniques,371,4083,Electronic Effects and its applications in acids and bases,8,4
